ID,ID1,ID2,NAME1,NAME2,ATR
190,2,46,1901-1930,Chalupný Emanuel,71++Sociologická knihovna MSS
190,2,71,1901-1930,Sociologická knihovna MSS,46++Chalupný Emanuel
191,2,54,1901-1930,Kadlec Vladimír,65++Masarykova sociologická společnost
191,2,65,1901-1930,Masarykova sociologická společnost,54++Kadlec Vladimír
192,2,69,1901-1930,Korčák Jaromír,39++Karlova univerzita v Praze
192,2,39,1901-1930,Karlova univerzita v Praze,69++Korčák Jaromír
193,2,71,1901-1930,Köttner Mojmír,41++Masarykova univerzita v Brně
193,2,41,1901-1930,Masarykova univerzita v Brně,71++Köttner Mojmír
194,2,72,1901-1930,Král Josef,1++Česká akademie věd a umění
194,2,1,1901-1930,Česká akademie věd a umění,72++Král Josef
195,2,72,1901-1930,Král Josef,5++Československá akademie zemědělská
195,2,5,1901-1930,Československá akademie zemědělská,72++Král Josef
196,2,72,1901-1930,Král Josef,39++Karlova univerzita v Praze
196,2,39,1901-1930,Karlova univerzita v Praze,72++Král Josef
197,2,72,1901-1930,Král Josef,40++Komenského univerzita v Bratislavě
197,2,40,1901-1930,Komenského univerzita v Bratislavě,72++Král Josef
198,2,72,1901-1930,Král Josef,65++Masarykova sociologická společnost
198,2,65,1901-1930,Masarykova sociologická společnost,72++Král Josef
199,2,75,1901-1930,Krejčí Karel,65++Masarykova sociologická společnost
199,2,65,1901-1930,Masarykova sociologická společnost,75++Krejčí Karel
200,2,78,1901-1930,Lamser Václav,39++Karlova univerzita v Praze
200,2,39,1901-1930,Karlova univerzita v Praze,78++Lamser Václav
201,2,82,1901-1930,Macek Josef,65++Masarykova sociologická společnost
201,2,65,1901-1930,Masarykova sociologická společnost,82++Macek Josef
202,2,83,1901-1930,Macků Jan,41++Masarykova univerzita v Brně
202,2,41,1901-1930,Masarykova univerzita v Brně,83++Macků Jan
203,2,85,1901-1930,Machotka Otakar,19++Státní úřad statistický
203,2,19,1901-1930,Státní úřad statistický,85++Machotka Otakar
204,2,85,1901-1930,Machotka Otakar,39++Karlova univerzita v Praze
204,2,39,1901-1930,Karlova univerzita v Praze,85++Machotka Otakar
205,2,85,1901-1930,Machotka Otakar,40++Komenského univerzita v Bratislavě
205,2,40,1901-1930,Komenského univerzita v Bratislavě,85++Machotka Otakar
206,2,85,1901-1930,Machotka Otakar,65++Masarykova sociologická společnost
206,2,65,1901-1930,Masarykova sociologická společnost,85++Machotka Otakar
