index,Sociolog_1_ID,Sociolog_2_ID,Sociolog_1,Sociolog_2
9663,85,157,Machotka Otakar,Trapl Miloslav
9664,85,159,Machotka Otakar,Uhlíř Antonín
9665,85,160,Machotka Otakar,Ullrich Zdeněk
9666,85,161,Machotka Otakar,Urbánek Eduard
9667,85,162,Machotka Otakar,Vacek Lubomír
9668,85,163,Machotka Otakar,Václavek Bedřich
9669,85,164,Machotka Otakar,Vaněk Antonín
9670,85,165,Machotka Otakar,Vašek Bedřich
9671,85,166,Machotka Otakar,Večerník Jiří
9672,85,167,Machotka Otakar,Verunáč Václav
9673,85,168,Machotka Otakar,Voráček Josef
9674,85,169,Machotka Otakar,Vybral Vladimír
9675,85,170,Machotka Otakar,Weber Alfred
9676,85,171,Machotka Otakar,Weyr František
9677,85,172,Machotka Otakar,Von Wieser Friedrich
9678,85,173,Machotka Otakar,Winter Lev
9679,85,174,Machotka Otakar,Ziegler Heinz Otto
9680,85,175,Machotka Otakar,Zich František
9681,85,176,Machotka Otakar,Zwicker Bruno
9682,85,177,Machotka Otakar,Žalud Augustin
9683,85,178,Machotka Otakar,Žmavc Ivan
9684,86,88,Maiwald Karel,Malý Rudolf Ina
9685,86,89,Maiwald Karel,Mareš Petr
9686,86,91,Maiwald Karel,Masaryk Tomáš Garrigue
9687,86,92,Maiwald Karel,Masaryková Alice
9688,86,93,Maiwald Karel,Matějů Petr
9689,86,94,Maiwald Karel,Mertl Jan
9690,86,95,Maiwald Karel,Mlčoch Lubomír
9691,86,96,Maiwald Karel,Modráček František
9692,86,97,Maiwald Karel,Možný Ivo
9693,86,98,Maiwald Karel,Musil Jiří
9694,86,99,Maiwald Karel,Nehněvajsa Jiří
9695,86,100,Maiwald Karel,Nejedlý Zdeněk
9696,86,101,Maiwald Karel,Neuschl Robert
9697,86,102,Maiwald Karel,Nový Lubomír
9698,86,103,Maiwald Karel,Obrdlík Antonín
9699,86,104,Maiwald Karel,Obrdlíková Juliana
9700,86,105,Maiwald Karel,Ovesný Miroslav
9701,86,106,Maiwald Karel,Pavlík Zdeněk
9702,86,107,Maiwald Karel,Peroutka Ferdinand
9703,86,108,Maiwald Karel,Petrusek Miloslav
9704,86,109,Maiwald Karel,Pistorius Theodor
9705,86,110,Maiwald Karel,Porket Josef Ludvík
9706,86,111,Maiwald Karel,Potůček Martin
9707,86,112,Maiwald Karel,Potužil František
9708,86,114,Maiwald Karel,Rabušic Ladislav
9709,86,115,Maiwald Karel,Rádl Emanuel
9710,86,116,Maiwald Karel,Reif Gustav
9711,86,117,Maiwald Karel,Reich Edvard
9712,86,118,Maiwald Karel,Reyl František
9713,86,119,Maiwald Karel,Richta Radovan
9714,86,120,Maiwald Karel,Rouček Joseph Slabey
9715,86,121,Maiwald Karel,Rychtaříková Jitka
9716,86,122,Maiwald Karel,Rýznar Václav
9717,86,123,Maiwald Karel,Řehák Jan
9718,86,124,Maiwald Karel,Sedláček Jan
9719,86,125,Maiwald Karel,Sedláček Oto
9720,86,126,Maiwald Karel,Sekot Aleš
9721,86,127,Maiwald Karel,Schoenbaum Emil
9722,86,128,Maiwald Karel,Sirovátka Tomáš
9723,86,130,Maiwald Karel,Slejška Dragoslav
9724,86,132,Maiwald Karel,Solař Josef
9725,86,133,Maiwald Karel,Soldát Alois
9726,86,134,Maiwald Karel,Sorokin Pitirim Alexandrovič
9727,86,135,Maiwald Karel,Srb Vladimír
9728,86,136,Maiwald Karel,Stark Werner
9729,86,137,Maiwald Karel,Strmiska Zdeněk
9730,86,138,Maiwald Karel,Střítecký Jaroslav
9731,86,139,Maiwald Karel,Suda Zdeněk
9732,86,140,Maiwald Karel,Sviták Ivan
9733,86,141,Maiwald Karel,Svoboda Ludvík
9734,86,142,Maiwald Karel,Šapoval Mykyta
9735,86,143,Maiwald Karel,Šiklová Jiřina
9736,86,144,Maiwald Karel,Šíma Jaroslav
9737,86,145,Maiwald Karel,Škrach Vasil Kaprálek
9738,86,146,Maiwald Karel,Šmejkal Karel
9739,86,147,Maiwald Karel,Šnobl Jaroslav
9740,86,148,Maiwald Karel,Šrámek Jan
9741,86,149,Maiwald Karel,Šrubař Ilja
9742,86,150,Maiwald Karel,Štefánek Anton
9743,86,151,Maiwald Karel,Štern Evžen
9744,86,152,Maiwald Karel,Tauber Jan Bohumil
9745,86,153,Maiwald Karel,Teige Karel
9746,86,154,Maiwald Karel,Teltšík Rudolf
9747,86,155,Maiwald Karel,Tlustý Vojtěch
9748,86,156,Maiwald Karel,Tomeš Igor
9749,86,157,Maiwald Karel,Trapl Miloslav
9750,86,159,Maiwald Karel,Uhlíř Antonín
9751,86,160,Maiwald Karel,Ullrich Zdeněk
9752,86,161,Maiwald Karel,Urbánek Eduard
9753,86,162,Maiwald Karel,Vacek Lubomír
9754,86,163,Maiwald Karel,Václavek Bedřich
9755,86,164,Maiwald Karel,Vaněk Antonín
9756,86,165,Maiwald Karel,Vašek Bedřich
9757,86,166,Maiwald Karel,Večerník Jiří
9758,86,167,Maiwald Karel,Verunáč Václav
9759,86,168,Maiwald Karel,Voráček Josef
9760,86,169,Maiwald Karel,Vybral Vladimír
9761,86,170,Maiwald Karel,Weber Alfred
9762,86,171,Maiwald Karel,Weyr František
9763,86,172,Maiwald Karel,Von Wieser Friedrich
9764,86,173,Maiwald Karel,Winter Lev
9765,86,174,Maiwald Karel,Ziegler Heinz Otto
9766,86,175,Maiwald Karel,Zich František
9767,86,176,Maiwald Karel,Zwicker Bruno
9768,86,177,Maiwald Karel,Žalud Augustin
9769,86,178,Maiwald Karel,Žmavc Ivan
9770,87,88,Makovička Emanuel,Malý Rudolf Ina
9771,87,91,Makovička Emanuel,Masaryk Tomáš Garrigue
9772,87,92,Makovička Emanuel,Masaryková Alice
9773,87,96,Makovička Emanuel,Modráček František
9774,87,100,Makovička Emanuel,Nejedlý Zdeněk
9775,87,101,Makovička Emanuel,Neuschl Robert
9776,87,113,Makovička Emanuel,Procházka Matěj
9777,87,115,Makovička Emanuel,Rádl Emanuel
9778,87,116,Makovička Emanuel,Reif Gustav
9779,87,117,Makovička Emanuel,Reich Edvard
9780,87,118,Makovička Emanuel,Reyl František
9781,87,127,Makovička Emanuel,Schoenbaum Emil
9782,87,131,Makovička Emanuel,Smetana Augustin
9783,87,133,Makovička Emanuel,Soldát Alois
9784,87,134,Makovička Emanuel,Sorokin Pitirim Alexandrovič
9785,87,142,Makovička Emanuel,Šapoval Mykyta
9786,87,148,Makovička Emanuel,Šrámek Jan
9787,87,150,Makovička Emanuel,Štefánek Anton
9788,87,151,Makovička Emanuel,Štern Evžen
9789,87,154,Makovička Emanuel,Teltšík Rudolf
9790,87,158,Makovička Emanuel,Tyrš Miroslav
9791,87,159,Makovička Emanuel,Uhlíř Antonín
9792,87,165,Makovička Emanuel,Vašek Bedřich
9793,87,170,Makovička Emanuel,Weber Alfred
9794,87,171,Makovička Emanuel,Weyr František
9795,87,172,Makovička Emanuel,Von Wieser Friedrich
9796,87,173,Makovička Emanuel,Winter Lev
9797,87,177,Makovička Emanuel,Žalud Augustin
9798,87,178,Makovička Emanuel,Žmavc Ivan
9799,88,89,Malý Rudolf Ina,Mareš Petr
9800,88,91,Malý Rudolf Ina,Masaryk Tomáš Garrigue
9801,88,92,Malý Rudolf Ina,Masaryková Alice
9802,88,93,Malý Rudolf Ina,Matějů Petr
9803,88,94,Malý Rudolf Ina,Mertl Jan
9804,88,95,Malý Rudolf Ina,Mlčoch Lubomír
9805,88,96,Malý Rudolf Ina,Modráček František
9806,88,97,Malý Rudolf Ina,Možný Ivo
9807,88,98,Malý Rudolf Ina,Musil Jiří
9808,88,99,Malý Rudolf Ina,Nehněvajsa Jiří
9809,88,100,Malý Rudolf Ina,Nejedlý Zdeněk
9810,88,101,Malý Rudolf Ina,Neuschl Robert
9811,88,102,Malý Rudolf Ina,Nový Lubomír
9812,88,103,Malý Rudolf Ina,Obrdlík Antonín
9813,88,104,Malý Rudolf Ina,Obrdlíková Juliana
9814,88,105,Malý Rudolf Ina,Ovesný Miroslav
9815,88,106,Malý Rudolf Ina,Pavlík Zdeněk
9816,88,107,Malý Rudolf Ina,Peroutka Ferdinand
9817,88,108,Malý Rudolf Ina,Petrusek Miloslav
9818,88,109,Malý Rudolf Ina,Pistorius Theodor
9819,88,110,Malý Rudolf Ina,Porket Josef Ludvík
9820,88,111,Malý Rudolf Ina,Potůček Martin
9821,88,112,Malý Rudolf Ina,Potužil František
9822,88,113,Malý Rudolf Ina,Procházka Matěj
9823,88,114,Malý Rudolf Ina,Rabušic Ladislav
9824,88,115,Malý Rudolf Ina,Rádl Emanuel
9825,88,116,Malý Rudolf Ina,Reif Gustav
9826,88,117,Malý Rudolf Ina,Reich Edvard
9827,88,118,Malý Rudolf Ina,Reyl František
9828,88,119,Malý Rudolf Ina,Richta Radovan
9829,88,120,Malý Rudolf Ina,Rouček Joseph Slabey
9830,88,121,Malý Rudolf Ina,Rychtaříková Jitka
9831,88,122,Malý Rudolf Ina,Rýznar Václav
9832,88,123,Malý Rudolf Ina,Řehák Jan
9833,88,124,Malý Rudolf Ina,Sedláček Jan
9834,88,125,Malý Rudolf Ina,Sedláček Oto
9835,88,126,Malý Rudolf Ina,Sekot Aleš
9836,88,127,Malý Rudolf Ina,Schoenbaum Emil
9837,88,128,Malý Rudolf Ina,Sirovátka Tomáš
9838,88,130,Malý Rudolf Ina,Slejška Dragoslav
9839,88,132,Malý Rudolf Ina,Solař Josef
9840,88,133,Malý Rudolf Ina,Soldát Alois
9841,88,134,Malý Rudolf Ina,Sorokin Pitirim Alexandrovič
9842,88,135,Malý Rudolf Ina,Srb Vladimír
9843,88,136,Malý Rudolf Ina,Stark Werner
9844,88,137,Malý Rudolf Ina,Strmiska Zdeněk
9845,88,138,Malý Rudolf Ina,Střítecký Jaroslav
9846,88,139,Malý Rudolf Ina,Suda Zdeněk
9847,88,140,Malý Rudolf Ina,Sviták Ivan
9848,88,141,Malý Rudolf Ina,Svoboda Ludvík
9849,88,142,Malý Rudolf Ina,Šapoval Mykyta
9850,88,143,Malý Rudolf Ina,Šiklová Jiřina
9851,88,144,Malý Rudolf Ina,Šíma Jaroslav
9852,88,145,Malý Rudolf Ina,Škrach Vasil Kaprálek
9853,88,146,Malý Rudolf Ina,Šmejkal Karel
9854,88,147,Malý Rudolf Ina,Šnobl Jaroslav
9855,88,148,Malý Rudolf Ina,Šrámek Jan
9856,88,149,Malý Rudolf Ina,Šrubař Ilja
9857,88,150,Malý Rudolf Ina,Štefánek Anton
9858,88,151,Malý Rudolf Ina,Štern Evžen
9859,88,152,Malý Rudolf Ina,Tauber Jan Bohumil
9860,88,153,Malý Rudolf Ina,Teige Karel
9861,88,154,Malý Rudolf Ina,Teltšík Rudolf
9862,88,155,Malý Rudolf Ina,Tlustý Vojtěch
9863,88,156,Malý Rudolf Ina,Tomeš Igor
9864,88,157,Malý Rudolf Ina,Trapl Miloslav
9865,88,159,Malý Rudolf Ina,Uhlíř Antonín
9866,88,160,Malý Rudolf Ina,Ullrich Zdeněk
9867,88,161,Malý Rudolf Ina,Urbánek Eduard
9868,88,162,Malý Rudolf Ina,Vacek Lubomír
9869,88,163,Malý Rudolf Ina,Václavek Bedřich
9870,88,164,Malý Rudolf Ina,Vaněk Antonín
9871,88,165,Malý Rudolf Ina,Vašek Bedřich
9872,88,166,Malý Rudolf Ina,Večerník Jiří
9873,88,167,Malý Rudolf Ina,Verunáč Václav
9874,88,168,Malý Rudolf Ina,Voráček Josef
9875,88,169,Malý Rudolf Ina,Vybral Vladimír
9876,88,170,Malý Rudolf Ina,Weber Alfred
9877,88,171,Malý Rudolf Ina,Weyr František
9878,88,172,Malý Rudolf Ina,Von Wieser Friedrich
9879,88,173,Malý Rudolf Ina,Winter Lev
9880,88,174,Malý Rudolf Ina,Ziegler Heinz Otto
9881,88,175,Malý Rudolf Ina,Zich František
9882,88,176,Malý Rudolf Ina,Zwicker Bruno
9883,88,177,Malý Rudolf Ina,Žalud Augustin
9884,88,178,Malý Rudolf Ina,Žmavc Ivan
9885,89,92,Mareš Petr,Masaryková Alice
9886,89,93,Mareš Petr,Matějů Petr
9887,89,94,Mareš Petr,Mertl Jan
9888,89,95,Mareš Petr,Mlčoch Lubomír
9889,89,96,Mareš Petr,Modráček František
9890,89,97,Mareš Petr,Možný Ivo
9891,89,98,Mareš Petr,Musil Jiří
9892,89,99,Mareš Petr,Nehněvajsa Jiří
9893,89,100,Mareš Petr,Nejedlý Zdeněk
9894,89,102,Mareš Petr,Nový Lubomír
9895,89,103,Mareš Petr,Obrdlík Antonín
9896,89,104,Mareš Petr,Obrdlíková Juliana
9897,89,105,Mareš Petr,Ovesný Miroslav
9898,89,106,Mareš Petr,Pavlík Zdeněk
9899,89,107,Mareš Petr,Peroutka Ferdinand
9900,89,108,Mareš Petr,Petrusek Miloslav
9901,89,109,Mareš Petr,Pistorius Theodor
9902,89,110,Mareš Petr,Porket Josef Ludvík
9903,89,111,Mareš Petr,Potůček Martin
9904,89,112,Mareš Petr,Potužil František
9905,89,114,Mareš Petr,Rabušic Ladislav
9906,89,116,Mareš Petr,Reif Gustav
9907,89,119,Mareš Petr,Richta Radovan
9908,89,120,Mareš Petr,Rouček Joseph Slabey
9909,89,121,Mareš Petr,Rychtaříková Jitka
9910,89,122,Mareš Petr,Rýznar Václav
9911,89,123,Mareš Petr,Řehák Jan
9912,89,124,Mareš Petr,Sedláček Jan
9913,89,125,Mareš Petr,Sedláček Oto
9914,89,126,Mareš Petr,Sekot Aleš
9915,89,127,Mareš Petr,Schoenbaum Emil
9916,89,128,Mareš Petr,Sirovátka Tomáš
9917,89,130,Mareš Petr,Slejška Dragoslav
9918,89,132,Mareš Petr,Solař Josef
9919,89,133,Mareš Petr,Soldát Alois
9920,89,134,Mareš Petr,Sorokin Pitirim Alexandrovič
9921,89,135,Mareš Petr,Srb Vladimír
9922,89,136,Mareš Petr,Stark Werner
9923,89,137,Mareš Petr,Strmiska Zdeněk
9924,89,138,Mareš Petr,Střítecký Jaroslav
9925,89,139,Mareš Petr,Suda Zdeněk
9926,89,140,Mareš Petr,Sviták Ivan
9927,89,141,Mareš Petr,Svoboda Ludvík
9928,89,143,Mareš Petr,Šiklová Jiřina
9929,89,144,Mareš Petr,Šíma Jaroslav
9930,89,147,Mareš Petr,Šnobl Jaroslav
9931,89,148,Mareš Petr,Šrámek Jan
9932,89,149,Mareš Petr,Šrubař Ilja
9933,89,150,Mareš Petr,Štefánek Anton
9934,89,152,Mareš Petr,Tauber Jan Bohumil
9935,89,153,Mareš Petr,Teige Karel
9936,89,155,Mareš Petr,Tlustý Vojtěch
9937,89,156,Mareš Petr,Tomeš Igor
9938,89,157,Mareš Petr,Trapl Miloslav
9939,89,159,Mareš Petr,Uhlíř Antonín
9940,89,160,Mareš Petr,Ullrich Zdeněk
9941,89,161,Mareš Petr,Urbánek Eduard
9942,89,162,Mareš Petr,Vacek Lubomír
9943,89,164,Mareš Petr,Vaněk Antonín
9944,89,165,Mareš Petr,Vašek Bedřich
9945,89,166,Mareš Petr,Večerník Jiří
9946,89,167,Mareš Petr,Verunáč Václav
9947,89,168,Mareš Petr,Voráček Josef
9948,89,169,Mareš Petr,Vybral Vladimír
9949,89,170,Mareš Petr,Weber Alfred
9950,89,171,Mareš Petr,Weyr František
9951,89,175,Mareš Petr,Zich František
9952,89,178,Mareš Petr,Žmavc Ivan
9953,91,92,Masaryk Tomáš Garrigue,Masaryková Alice
9954,91,94,Masaryk Tomáš Garrigue,Mertl Jan
9955,91,96,Masaryk Tomáš Garrigue,Modráček František
9956,91,97,Masaryk Tomáš Garrigue,Možný Ivo
9957,91,98,Masaryk Tomáš Garrigue,Musil Jiří
9958,91,99,Masaryk Tomáš Garrigue,Nehněvajsa Jiří
9959,91,100,Masaryk Tomáš Garrigue,Nejedlý Zdeněk
9960,91,101,Masaryk Tomáš Garrigue,Neuschl Robert
9961,91,102,Masaryk Tomáš Garrigue,Nový Lubomír
9962,91,103,Masaryk Tomáš Garrigue,Obrdlík Antonín
9963,91,104,Masaryk Tomáš Garrigue,Obrdlíková Juliana
9964,91,105,Masaryk Tomáš Garrigue,Ovesný Miroslav
9965,91,106,Masaryk Tomáš Garrigue,Pavlík Zdeněk
9966,91,107,Masaryk Tomáš Garrigue,Peroutka Ferdinand
9967,91,108,Masaryk Tomáš Garrigue,Petrusek Miloslav
9968,91,109,Masaryk Tomáš Garrigue,Pistorius Theodor
9969,91,110,Masaryk Tomáš Garrigue,Porket Josef Ludvík
9970,91,112,Masaryk Tomáš Garrigue,Potužil František
9971,91,113,Masaryk Tomáš Garrigue,Procházka Matěj
9972,91,115,Masaryk Tomáš Garrigue,Rádl Emanuel
9973,91,116,Masaryk Tomáš Garrigue,Reif Gustav
9974,91,117,Masaryk Tomáš Garrigue,Reich Edvard
9975,91,118,Masaryk Tomáš Garrigue,Reyl František
9976,91,119,Masaryk Tomáš Garrigue,Richta Radovan
9977,91,120,Masaryk Tomáš Garrigue,Rouček Joseph Slabey
9978,91,122,Masaryk Tomáš Garrigue,Rýznar Václav
9979,91,124,Masaryk Tomáš Garrigue,Sedláček Jan
9980,91,125,Masaryk Tomáš Garrigue,Sedláček Oto
9981,91,127,Masaryk Tomáš Garrigue,Schoenbaum Emil
9982,91,130,Masaryk Tomáš Garrigue,Slejška Dragoslav
9983,91,131,Masaryk Tomáš Garrigue,Smetana Augustin
9984,91,132,Masaryk Tomáš Garrigue,Solař Josef
9985,91,133,Masaryk Tomáš Garrigue,Soldát Alois
9986,91,134,Masaryk Tomáš Garrigue,Sorokin Pitirim Alexandrovič
9987,91,135,Masaryk Tomáš Garrigue,Srb Vladimír
9988,91,136,Masaryk Tomáš Garrigue,Stark Werner
9989,91,137,Masaryk Tomáš Garrigue,Strmiska Zdeněk
9990,91,139,Masaryk Tomáš Garrigue,Suda Zdeněk
9991,91,140,Masaryk Tomáš Garrigue,Sviták Ivan
9992,91,141,Masaryk Tomáš Garrigue,Svoboda Ludvík
9993,91,142,Masaryk Tomáš Garrigue,Šapoval Mykyta
9994,91,143,Masaryk Tomáš Garrigue,Šiklová Jiřina
9995,91,144,Masaryk Tomáš Garrigue,Šíma Jaroslav
9996,91,145,Masaryk Tomáš Garrigue,Škrach Vasil Kaprálek
9997,91,146,Masaryk Tomáš Garrigue,Šmejkal Karel
9998,91,147,Masaryk Tomáš Garrigue,Šnobl Jaroslav
9999,91,148,Masaryk Tomáš Garrigue,Šrámek Jan
10000,91,150,Masaryk Tomáš Garrigue,Štefánek Anton
10001,91,151,Masaryk Tomáš Garrigue,Štern Evžen
10002,91,152,Masaryk Tomáš Garrigue,Tauber Jan Bohumil
10003,91,153,Masaryk Tomáš Garrigue,Teige Karel
10004,91,154,Masaryk Tomáš Garrigue,Teltšík Rudolf
10005,91,155,Masaryk Tomáš Garrigue,Tlustý Vojtěch
10006,91,156,Masaryk Tomáš Garrigue,Tomeš Igor
10007,91,157,Masaryk Tomáš Garrigue,Trapl Miloslav
10008,91,158,Masaryk Tomáš Garrigue,Tyrš Miroslav
10009,91,159,Masaryk Tomáš Garrigue,Uhlíř Antonín
10010,91,160,Masaryk Tomáš Garrigue,Ullrich Zdeněk
10011,91,161,Masaryk Tomáš Garrigue,Urbánek Eduard
10012,91,162,Masaryk Tomáš Garrigue,Vacek Lubomír
10013,91,163,Masaryk Tomáš Garrigue,Václavek Bedřich
10014,91,164,Masaryk Tomáš Garrigue,Vaněk Antonín
10015,91,165,Masaryk Tomáš Garrigue,Vašek Bedřich
10016,91,167,Masaryk Tomáš Garrigue,Verunáč Václav
10017,91,168,Masaryk Tomáš Garrigue,Voráček Josef
10018,91,169,Masaryk Tomáš Garrigue,Vybral Vladimír
10019,91,170,Masaryk Tomáš Garrigue,Weber Alfred
10020,91,171,Masaryk Tomáš Garrigue,Weyr František
10021,91,172,Masaryk Tomáš Garrigue,Von Wieser Friedrich
10022,91,173,Masaryk Tomáš Garrigue,Winter Lev
10023,91,174,Masaryk Tomáš Garrigue,Ziegler Heinz Otto
10024,91,175,Masaryk Tomáš Garrigue,Zich František
10025,91,176,Masaryk Tomáš Garrigue,Zwicker Bruno
10026,91,177,Masaryk Tomáš Garrigue,Žalud Augustin
10027,91,178,Masaryk Tomáš Garrigue,Žmavc Ivan
10028,92,93,Masaryková Alice,Matějů Petr
10029,92,94,Masaryková Alice,Mertl Jan
10030,92,95,Masaryková Alice,Mlčoch Lubomír
10031,92,96,Masaryková Alice,Modráček František
10032,92,97,Masaryková Alice,Možný Ivo
10033,92,98,Masaryková Alice,Musil Jiří
10034,92,99,Masaryková Alice,Nehněvajsa Jiří
10035,92,100,Masaryková Alice,Nejedlý Zdeněk
10036,92,101,Masaryková Alice,Neuschl Robert
10037,92,102,Masaryková Alice,Nový Lubomír
10038,92,103,Masaryková Alice,Obrdlík Antonín
10039,92,104,Masaryková Alice,Obrdlíková Juliana
10040,92,105,Masaryková Alice,Ovesný Miroslav
10041,92,106,Masaryková Alice,Pavlík Zdeněk
10042,92,107,Masaryková Alice,Peroutka Ferdinand
10043,92,108,Masaryková Alice,Petrusek Miloslav
10044,92,109,Masaryková Alice,Pistorius Theodor
10045,92,110,Masaryková Alice,Porket Josef Ludvík
10046,92,111,Masaryková Alice,Potůček Martin
10047,92,112,Masaryková Alice,Potužil František
10048,92,113,Masaryková Alice,Procházka Matěj
10049,92,114,Masaryková Alice,Rabušic Ladislav
10050,92,115,Masaryková Alice,Rádl Emanuel
10051,92,116,Masaryková Alice,Reif Gustav
10052,92,117,Masaryková Alice,Reich Edvard
10053,92,118,Masaryková Alice,Reyl František
10054,92,119,Masaryková Alice,Richta Radovan
10055,92,120,Masaryková Alice,Rouček Joseph Slabey
10056,92,121,Masaryková Alice,Rychtaříková Jitka
10057,92,122,Masaryková Alice,Rýznar Václav
10058,92,123,Masaryková Alice,Řehák Jan
10059,92,124,Masaryková Alice,Sedláček Jan
10060,92,125,Masaryková Alice,Sedláček Oto
10061,92,126,Masaryková Alice,Sekot Aleš
10062,92,127,Masaryková Alice,Schoenbaum Emil
10063,92,128,Masaryková Alice,Sirovátka Tomáš
10064,92,130,Masaryková Alice,Slejška Dragoslav
10065,92,132,Masaryková Alice,Solař Josef
10066,92,133,Masaryková Alice,Soldát Alois
10067,92,134,Masaryková Alice,Sorokin Pitirim Alexandrovič
10068,92,135,Masaryková Alice,Srb Vladimír
10069,92,136,Masaryková Alice,Stark Werner
10070,92,137,Masaryková Alice,Strmiska Zdeněk
10071,92,138,Masaryková Alice,Střítecký Jaroslav
10072,92,139,Masaryková Alice,Suda Zdeněk
10073,92,140,Masaryková Alice,Sviták Ivan
10074,92,141,Masaryková Alice,Svoboda Ludvík
10075,92,142,Masaryková Alice,Šapoval Mykyta
10076,92,143,Masaryková Alice,Šiklová Jiřina
10077,92,144,Masaryková Alice,Šíma Jaroslav
10078,92,145,Masaryková Alice,Škrach Vasil Kaprálek
10079,92,146,Masaryková Alice,Šmejkal Karel
10080,92,147,Masaryková Alice,Šnobl Jaroslav
10081,92,148,Masaryková Alice,Šrámek Jan
10082,92,149,Masaryková Alice,Šrubař Ilja
10083,92,150,Masaryková Alice,Štefánek Anton
10084,92,151,Masaryková Alice,Štern Evžen
10085,92,152,Masaryková Alice,Tauber Jan Bohumil
10086,92,153,Masaryková Alice,Teige Karel
10087,92,154,Masaryková Alice,Teltšík Rudolf
10088,92,155,Masaryková Alice,Tlustý Vojtěch
10089,92,156,Masaryková Alice,Tomeš Igor
10090,92,157,Masaryková Alice,Trapl Miloslav
10091,92,158,Masaryková Alice,Tyrš Miroslav
10092,92,159,Masaryková Alice,Uhlíř Antonín
10093,92,160,Masaryková Alice,Ullrich Zdeněk
10094,92,161,Masaryková Alice,Urbánek Eduard
10095,92,162,Masaryková Alice,Vacek Lubomír
10096,92,163,Masaryková Alice,Václavek Bedřich
10097,92,164,Masaryková Alice,Vaněk Antonín
10098,92,165,Masaryková Alice,Vašek Bedřich
10099,92,166,Masaryková Alice,Večerník Jiří
10100,92,167,Masaryková Alice,Verunáč Václav
10101,92,168,Masaryková Alice,Voráček Josef
10102,92,169,Masaryková Alice,Vybral Vladimír
10103,92,170,Masaryková Alice,Weber Alfred
10104,92,171,Masaryková Alice,Weyr František
10105,92,172,Masaryková Alice,Von Wieser Friedrich
10106,92,173,Masaryková Alice,Winter Lev
10107,92,174,Masaryková Alice,Ziegler Heinz Otto
10108,92,175,Masaryková Alice,Zich František
10109,92,176,Masaryková Alice,Zwicker Bruno
10110,92,177,Masaryková Alice,Žalud Augustin
10111,92,178,Masaryková Alice,Žmavc Ivan
10112,93,94,Matějů Petr,Mertl Jan
10113,93,95,Matějů Petr,Mlčoch Lubomír
10114,93,96,Matějů Petr,Modráček František
10115,93,97,Matějů Petr,Možný Ivo
10116,93,98,Matějů Petr,Musil Jiří
10117,93,99,Matějů Petr,Nehněvajsa Jiří
10118,93,100,Matějů Petr,Nejedlý Zdeněk
10119,93,102,Matějů Petr,Nový Lubomír
10120,93,103,Matějů Petr,Obrdlík Antonín
10121,93,104,Matějů Petr,Obrdlíková Juliana
10122,93,105,Matějů Petr,Ovesný Miroslav
10123,93,106,Matějů Petr,Pavlík Zdeněk
10124,93,107,Matějů Petr,Peroutka Ferdinand
10125,93,108,Matějů Petr,Petrusek Miloslav
10126,93,109,Matějů Petr,Pistorius Theodor
10127,93,110,Matějů Petr,Porket Josef Ludvík
10128,93,111,Matějů Petr,Potůček Martin
10129,93,112,Matějů Petr,Potužil František
10130,93,114,Matějů Petr,Rabušic Ladislav
10131,93,116,Matějů Petr,Reif Gustav
10132,93,119,Matějů Petr,Richta Radovan
10133,93,120,Matějů Petr,Rouček Joseph Slabey
10134,93,121,Matějů Petr,Rychtaříková Jitka
10135,93,122,Matějů Petr,Rýznar Václav
10136,93,123,Matějů Petr,Řehák Jan
10137,93,124,Matějů Petr,Sedláček Jan
10138,93,125,Matějů Petr,Sedláček Oto
10139,93,126,Matějů Petr,Sekot Aleš
10140,93,127,Matějů Petr,Schoenbaum Emil
10141,93,128,Matějů Petr,Sirovátka Tomáš
10142,93,130,Matějů Petr,Slejška Dragoslav
10143,93,132,Matějů Petr,Solař Josef
10144,93,133,Matějů Petr,Soldát Alois
10145,93,134,Matějů Petr,Sorokin Pitirim Alexandrovič
10146,93,135,Matějů Petr,Srb Vladimír
10147,93,136,Matějů Petr,Stark Werner
10148,93,137,Matějů Petr,Strmiska Zdeněk
10149,93,138,Matějů Petr,Střítecký Jaroslav
10150,93,139,Matějů Petr,Suda Zdeněk
10151,93,140,Matějů Petr,Sviták Ivan
10152,93,141,Matějů Petr,Svoboda Ludvík
10153,93,143,Matějů Petr,Šiklová Jiřina
10154,93,144,Matějů Petr,Šíma Jaroslav
10155,93,147,Matějů Petr,Šnobl Jaroslav
10156,93,148,Matějů Petr,Šrámek Jan
10157,93,149,Matějů Petr,Šrubař Ilja
10158,93,150,Matějů Petr,Štefánek Anton
10159,93,152,Matějů Petr,Tauber Jan Bohumil
10160,93,153,Matějů Petr,Teige Karel
10161,93,155,Matějů Petr,Tlustý Vojtěch
10162,93,156,Matějů Petr,Tomeš Igor
10163,93,157,Matějů Petr,Trapl Miloslav
10164,93,159,Matějů Petr,Uhlíř Antonín
10165,93,160,Matějů Petr,Ullrich Zdeněk
10166,93,161,Matějů Petr,Urbánek Eduard
10167,93,162,Matějů Petr,Vacek Lubomír
10168,93,164,Matějů Petr,Vaněk Antonín
10169,93,165,Matějů Petr,Vašek Bedřich
10170,93,166,Matějů Petr,Večerník Jiří
10171,93,167,Matějů Petr,Verunáč Václav
10172,93,168,Matějů Petr,Voráček Josef
10173,93,169,Matějů Petr,Vybral Vladimír
10174,93,170,Matějů Petr,Weber Alfred
